ref_chrom	ref_start	ref_end	ref_contig	ref_length	mapped_chrom	mapped_start	mapped_end	mapped_length	is_mapped	is_mapped_correctly	is_correct_orientation	is_correct_order	mapping_quality
chr10	50194307	50218379	chr10_27	24072	.	.	.	.	False	False	False	False	.
chr10	50218379	50242465	chr10_28	24086	.	.	.	.	False	False	False	False	.
chr10	50242465	70013468	chr10_29	19771003	.	.	.	.	False	False	False	False	.
chr10	70013468	70052475	chr10_30	39007	.	.	.	.	False	False	False	False	.
chr10	70052475	70097340	chr10_31	44865	.	.	.	.	False	False	False	False	.
chr10	70097340	134758134	chr10_32	64660794	.	.	.	.	False	False	False	False	.
chr11	0	27705	chr11_0	27705	.	.	.	.	False	False	False	False	.
chr11	27705	58266	chr11_1	30561	.	.	.	.	False	False	False	False	.
chr11	58266	129282	chr11_2	71016	.	.	.	.	False	False	False	False	.
chr11	129282	166615	chr11_3	37333	.	.	.	.	False	False	False	False	.
chr11	166615	197868	chr11_4	31253	.	.	.	.	False	False	False	False	.
chr11	197868	219488	chr11_5	21620	.	.	.	.	False	False	False	False	.
chr11	219488	19419157	chr11_6	19199669	.	.	.	.	False	False	False	False	.
chr11	19419157	19496242	chr11_7	77085	.	.	.	.	False	False	False	False	.
chr11	19496242	19526266	chr11_8	30024	.	.	.	.	False	False	False	False	.
chr11	19526266	19718217	chr11_9	191951	.	.	.	.	False	False	False	False	.
chr11	19718217	19805900	chr11_10	87683	.	.	.	.	False	False	False	False	.
chr11	19805900	19879662	chr11_11	73762	.	.	.	.	False	False	False	False	.
chr11	19879662	19885556	chr11_12	5894	.	.	.	.	False	False	False	False	.
chr11	19885556	19909119	chr11_13	23563	.	.	.	.	False	False	False	False	.
chr11	19909119	19932017	chr11_14	22898	.	.	.	.	False	False	False	False	.
chr11	19932017	21100623	chr11_15	1168606	.	.	.	.	False	False	False	False	.
chr11	21100623	21121144	chr11_16	20521	.	.	.	.	False	False	False	False	.
chr11	21121144	21150269	chr11_17	29125	.	.	.	.	False	False	False	False	.
chr11	21150269	21171874	chr11_18	21605	.	.	.	.	False	False	False	False	.
chr11	21171874	21198870	chr11_19	26996	.	.	.	.	False	False	False	False	.
chr11	21198870	21246422	chr11_20	47552	.	.	.	.	False	False	False	False	.
chr11	21246422	21274410	chr11_21	27988	.	.	.	.	False	False	False	False	.
chr11	21274410	21296510	chr11_22	22100	.	.	.	.	False	False	False	False	.
chr11	21296510	21354715	chr11_23	58205	.	.	.	.	False	False	False	False	.
chr11	21354715	21403888	chr11_24	49173	.	.	.	.	False	False	False	False	.
chr11	21403888	59052312	chr11_25	37648424	.	.	.	.	False	False	False	False	.
chr11	59052312	135127769	chr11_26	76075457	.	.	.	.	False	False	False	False	.
chr12	0	27147	chr12_0	27147	.	.	.	.	False	False	False	False	.
chr12	27147	44882	chr12_1	17735	chr12	0	17735	17735	True	False	True	False	.
chr12	44882	192023	chr12_2	147141	chr12	17735	164876	147141	True	False	True	False	.
chr12	192023	28193657	chr12_3	28001634	chr12	164876	28166510	28001634	True	False	True	False	.
chr12	28193657	28229655	chr12_4	35998	chr12	28166510	28202508	35998	True	False	True	False	.
chr12	28229655	28263142	chr12_5	33487	chr12	28202508	28235995	33487	True	False	True	False	.
chr12	28263142	28291130	chr12_6	27988	chr12	28235995	28263983	27988	True	False	True	False	.
chr12	28291130	28360448	chr12_7	69318	chr12	28263983	28333301	69318	True	False	True	False	.
chr12	28360448	28393226	chr12_8	32778	chr12	28333301	28366079	32778	True	False	True	False	.
chr12	28393226	28429224	chr12_9	35998	chr12	28366079	28402077	35998	True	False	True	False	.
chr12	28429224	28742811	chr12_10	313587	chr12	28402077	28715664	313587	True	False	True	False	.
chr12	28742811	28773436	chr12_11	30625	chr12	28715664	28746289	30625	True	False	True	False	.
chr12	28773436	28821006	chr12_12	47570	chr12	28746289	28793859	47570	True	False	True	False	.
chr12	28821006	28871690	chr12_13	50684	chr12	28793859	28844543	50684	True	False	True	False	.
chr12	28871690	28915829	chr12_14	44139	chr12	28844543	28888682	44139	True	False	True	False	.
chr12	28915829	28983888	chr12_15	68059	chr12	28888682	28956741	68059	True	False	True	False	.
chr12	28983888	29602775	chr12_16	618887	chr12	28956741	29575628	618887	True	False	True	False	.
chr12	29602775	29630584	chr12_17	27809	chr12	29575628	29603437	27809	True	False	True	False	.
chr12	29630584	29705804	chr12_18	75220	chr12	29603437	29678657	75220	True	False	True	False	.
chr12	29705804	29729367	chr12_19	23563	chr12	29678657	29702220	23563	True	False	True	False	.
chr12	29729367	29757599	chr12_20	28232	chr12	29702220	29730452	28232	True	False	True	False	.
chr12	29757599	30352735	chr12_21	595136	chr12	29730452	30325588	595136	True	False	True	False	.
chr12	30352735	30401554	chr12_22	48819	chr12	30325588	30374407	48819	True	False	True	False	.
chr12	30401554	30484791	chr12_23	83237	chr12	30374407	30457644	83237	True	False	True	False	.
chr12	30484791	30628180	chr12_24	143389	chr12	30457644	30601033	143389	True	False	True	False	.
chr12	30628180	30758198	chr12_25	130018	chr12	30601033	30731051	130018	True	False	True	False	.
chr12	30758198	30785319	chr12_26	27121	chr12	30731051	30758172	27121	True	False	True	False	.
chr12	30785319	30813128	chr12_27	27809	chr12	30758172	30785981	27809	True	False	True	False	.
chr12	30813128	30825641	chr12_28	12513	chr12	30785981	30798494	12513	True	False	True	False	.
chr12	30825641	30843399	chr12_29	17758	chr12	30798494	30816252	17758	True	False	True	False	.
chr12	30843399	30874843	chr12_30	31444	chr12	30816252	30847696	31444	True	False	True	False	.
chr12	30874843	30903345	chr12_31	28502	chr12	30847696	30876198	28502	True	False	True	False	.
chr12	30903345	30959481	chr12_32	56136	chr12	30876198	30932334	56136	True	False	True	False	.
chr12	30959481	30998591	chr12_33	39110	chr12	30932334	30971444	39110	True	False	True	False	.
chr12	30998591	31038523	chr12_34	39932	chr12	30971444	31011376	39932	True	False	True	False	.
chr12	31038523	31339350	chr12_35	300827	chr12	31011376	31312203	300827	True	False	True	False	.
chr12	31339350	31376228	chr12_36	36878	chr12	31312203	31349081	36878	True	False	True	False	.
chr12	31376228	31920415	chr12_37	544187	chr12	31349081	31893268	544187	True	False	True	False	.
chr12	31920415	31956755	chr12_38	36340	chr12	31893268	31929608	36340	True	False	True	False	.
chr12	31956755	31980776	chr12_39	24021	chr12	31929608	31953629	24021	True	False	True	False	.
chr12	31980776	32036819	chr12_40	56043	chr12	31953629	32009672	56043	True	False	True	False	.
chr12	32036819	133324548	chr12_41	101287729	chr12	32009672	133297401	101287729	True	False	True	False	.
chr13	0	15738	chr13_0	15738	.	.	.	.	False	False	False	False	.
chr13	15738	52078	chr13_1	36340	.	.	.	.	False	False	False	False	.
chr13	52078	71021	chr13_2	18943	.	.	.	.	False	False	False	False	.
chr13	71021	656708	chr13_3	585687	.	.	.	.	False	False	False	False	.
chr13	656708	677324	chr13_4	20616	.	.	.	.	False	False	False	False	.
chr13	677324	946276	chr13_5	268952	.	.	.	.	False	False	False	False	.
chr13	946276	964395	chr13_6	18119	.	.	.	.	False	False	False	False	.
chr13	964395	2999244	chr13_7	2034849	.	.	.	.	False	False	False	False	.
chr13	2999244	43381677	chr13_8	40382433	.	.	.	.	False	False	False	False	.
chr13	43381677	43406335	chr13_9	24658	.	.	.	.	False	False	False	False	.
chr13	43406335	43698729	chr13_10	292394	.	.	.	.	False	False	False	False	.
chr13	43698729	43723848	chr13_11	25119	.	.	.	.	False	False	False	False	.
chr13	43723848	43800465	chr13_12	76617	.	.	.	.	False	False	False	False	.
chr13	43800465	43836463	chr13_13	35998	.	.	.	.	False	False	False	False	.
chr13	43836463	43867430	chr13_14	30967	.	.	.	.	False	False	False	False	.
chr13	43867430	43882702	chr13_15	15272	.	.	.	.	False	False	False	False	.
chr13	43882702	43903828	chr13_16	21126	.	.	.	.	False	False	False	False	.
chr13	43903828	43930370	chr13_17	26542	.	.	.	.	False	False	False	False	.
chr13	43930370	43950333	chr13_18	19963	.	.	.	.	False	False	False	False	.
chr13	43950333	44053266	chr13_19	102933	.	.	.	.	False	False	False	False	.
chr13	44053266	44355842	chr13_20	302576	.	.	.	.	False	False	False	False	.
chr13	44355842	44375384	chr13_21	19542	.	.	.	.	False	False	False	False	.
chr13	44375384	45212933	chr13_22	837549	.	.	.	.	False	False	False	False	.
chr13	45212933	45851618	chr13_23	638685	.	.	.	.	False	False	False	False	.
chr13	45851618	45881004	chr13_24	29386	.	.	.	.	False	False	False	False	.
chr13	45881004	45905181	chr13_25	24177	.	.	.	.	False	False	False	False	.
chr13	45905181	45961682	chr13_26	56501	.	.	.	.	False	False	False	False	.
chr13	45961682	46593527	chr13_27	631845	.	.	.	.	False	False	False	False	.
chr13	46593527	46647827	chr13_28	54300	.	.	.	.	False	False	False	False	.
chr13	46647827	46785387	chr13_29	137560	.	.	.	.	False	False	False	False	.
chr13	46785387	46948923	chr13_30	163536	.	.	.	.	False	False	False	False	.
chr13	46948923	46970698	chr13_31	21775	.	.	.	.	False	False	False	False	.
chr13	46970698	47038940	chr13_32	68242	.	.	.	.	False	False	False	False	.
chr13	47038940	47095076	chr13_33	56136	.	.	.	.	False	False	False	False	.
chr13	47095076	49703244	chr13_34	2608168	.	.	.	.	False	False	False	False	.
chr13	49703244	50540793	chr13_35	837549	.	.	.	.	False	False	False	False	.
chr13	50540793	50559736	chr13_36	18943	.	.	.	.	False	False	False	False	.
chr13	50559736	50589825	chr13_37	30089	.	.	.	.	False	False	False	False	.
chr13	50589825	50628832	chr13_38	39007	.	.	.	.	False	False	False	False	.
chr13	50628832	51184177	chr13_39	555345	.	.	.	.	False	False	False	False	.
chr13	51184177	51212563	chr13_40	28386	.	.	.	.	False	False	False	False	.
chr13	51212563	51238258	chr13_41	25695	.	.	.	.	False	False	False	False	.
chr13	51238258	51262279	chr13_42	24021	.	.	.	.	False	False	False	False	.
chr13	51262279	51322890	chr13_43	60611	.	.	.	.	False	False	False	False	.
chr13	51322890	51357571	chr13_44	34681	.	.	.	.	False	False	False	False	.
chr13	51357571	51500960	chr13_45	143389	.	.	.	.	False	False	False	False	.
chr13	51500960	51563772	chr13_46	62812	.	.	.	.	False	False	False	False	.
chr13	51563772	51592004	chr13_47	28232	.	.	.	.	False	False	False	False	.
chr13	51592004	51622565	chr13_48	30561	.	.	.	.	False	False	False	False	.
chr13	51622565	113566686	chr13_49	61944121	.	.	.	.	False	False	False	False	.
chr14	0	83402	chr14_0	83402	.	.	.	.	False	False	False	False	.
chr14	83402	25955795	chr14_1	25872393	chr14	0	25872393	25872393	True	False	False	False	.
chr14	25955795	71122508	chr14_2	45166713	.	.	.	.	False	False	False	False	.
chr14	71122508	71162306	chr14_3	39798	.	.	.	.	False	False	False	False	.
chr14	71162306	71190980	chr14_4	28674	.	.	.	.	False	False	False	False	.
chr14	71190980	71250602	chr14_5	59622	.	.	.	.	False	False	False	False	.
chr14	71250602	101161492	chr14_6	29910890	.	.	.	.	False	False	False	False	.
chr15	0	120030	chr15_0	120030	chr15	0	120030	120030	True	True	False	True	.
chr15	120030	271655	chr15_1	151625	.	.	.	.	False	False	False	False	.
chr15	271655	296369	chr15_2	24714	.	.	.	.	False	False	False	False	.
chr15	296369	347069	chr15_3	50700	.	.	.	.	False	False	False	False	.
chr15	347069	373919	chr15_4	26850	.	.	.	.	False	False	False	False	.
chr15	373919	394929	chr15_5	21010	.	.	.	.	False	False	False	False	.
chr15	394929	439794	chr15_6	44865	.	.	.	.	False	False	False	False	.
chr15	439794	466098	chr15_7	26304	.	.	.	.	False	False	False	False	.
chr15	466098	596116	chr15_8	130018	.	.	.	.	False	False	False	False	.
chr15	596116	672733	chr15_9	76617	.	.	.	.	False	False	False	False	.
chr15	672733	34969688	chr15_10	34296955	.	.	.	.	False	False	False	False	.
chr15	34969688	34997703	chr15_11	28015	.	.	.	.	False	False	False	False	.
chr15	34997703	35065945	chr15_12	68242	.	.	.	.	False	False	False	False	.
chr15	35065945	35092943	chr15_13	26998	.	.	.	.	False	False	False	False	.
chr15	35092943	35138701	chr15_14	45758	.	.	.	.	False	False	False	False	.
chr15	35138701	35180637	chr15_15	41936	.	.	.	.	False	False	False	False	.
chr15	35180637	35305809	chr15_16	125172	.	.	.	.	False	False	False	False	.
chr15	35305809	35334311	chr15_17	28502	.	.	.	.	False	False	False	False	.
chr15	35334311	35359489	chr15_18	25178	.	.	.	.	False	False	False	False	.
chr15	35359489	35422788	chr15_19	63299	.	.	.	.	False	False	False	False	.
chr15	35422788	35506190	chr15_20	83402	.	.	.	.	False	False	False	False	.
chr15	35506190	35524966	chr15_21	18776	.	.	.	.	False	False	False	False	.
chr15	35524966	37771125	chr15_22	2246159	.	.	.	.	False	False	False	False	.
chr15	37771125	39126939	chr15_23	1355814	.	.	.	.	False	False	False	False	.
chr15	39126939	39176416	chr15_24	49477	.	.	.	.	False	False	False	False	.
chr15	39176416	86705079	chr15_25	47528663	.	.	.	.	False	False	False	False	.
chr15	86705079	86747917	chr15_26	42838	.	.	.	.	False	False	False	False	.
chr15	86747917	86770027	chr15_27	22110	.	.	.	.	False	False	False	False	.
chr15	86770027	95551164	chr15_28	8781137	.	.	.	.	False	False	False	False	.
chr15	95551164	95601475	chr15_29	50311	.	.	.	.	False	False	False	False	.
chr15	95601475	95625652	chr15_30	24177	.	.	.	.	False	False	False	False	.
chr15	95625652	95668993	chr15_31	43341	.	.	.	.	False	False	False	False	.
chr15	95668993	99753195	chr15_32	4084202	.	.	.	.	False	False	False	False	.
chr16	0	16855	chr16_0	16855	chr16	0	16855	16855	True	True	True	True	.
chr16	16855	63741	chr16_1	46886	chr16	16855	63741	46886	True	True	True	True	.
chr16	63741	329074	chr16_2	265333	chr16	63741	329074	265333	True	True	True	True	.
chr16	329074	430800	chr16_3	101726	chr16	329074	430800	101726	True	True	True	True	.
chr16	430800	466724	chr16_4	35924	chr16	430800	466724	35924	True	True	True	True	.
chr16	466724	82031146	chr16_5	81564422	chr16	466724	82031146	81564422	True	True	True	True	.
chr16	82031146	82063189	chr16_6	32043	chr16	82031146	82063189	32043	True	True	True	True	.
chr16	82063189	82134978	chr16_7	71789	chr16	82063189	82134978	71789	True	True	True	True	.
chr16	82134978	82190136	chr16_8	55158	chr16	82134978	82190136	55158	True	True	True	True	.
chr16	82190136	82239635	chr16_9	49499	chr16	82190136	82239635	49499	True	True	True	True	.
chr16	82239635	84666550	chr16_10	2426915	chr16	82239635	84666550	2426915	True	True	True	True	.
chr16	84666550	84718643	chr16_11	52093	chr16	84666550	84718643	52093	True	True	True	True	.
chr16	84718643	84734635	chr16_12	15992	chr16	84718643	84734635	15992	True	True	True	True	.
chr16	84734635	90033969	chr16_13	5299334	chr16	84734635	90033969	5299334	True	True	True	True	.
chr16	90033969	90121855	chr16_14	87886	chr16	90033969	90121855	87886	True	True	True	True	.
chr16	90121855	90170025	chr16_15	48170	chr16	90121855	90170025	48170	True	True	True	True	.
chr16	90170025	90205219	chr16_16	35194	chr16	90170025	90205219	35194	True	True	True	True	.
chr16	90205219	90247563	chr16_17	42344	chr16	90205219	90247563	42344	True	True	True	True	.
chr16	90247563	90271304	chr16_18	23741	chr16	90247563	90271304	23741	True	True	True	True	.
chr16	90271304	96330374	chr16_19	6059070	chr16	90271304	96330374	6059070	True	True	True	True	.
chr17	0	94281	chr17_0	94281	.	.	.	.	False	False	False	False	.
chr17	94281	287921	chr17_1	193640	.	.	.	.	False	False	False	False	.
chr17	287921	309578	chr17_2	21657	.	.	.	.	False	False	False	False	.
chr17	309578	342972	chr17_3	33394	.	.	.	.	False	False	False	False	.
chr17	342972	370375	chr17_4	27403	.	.	.	.	False	False	False	False	.
chr17	370375	396332	chr17_5	25957	.	.	.	.	False	False	False	False	.
chr17	396332	545426	chr17_6	149094	.	.	.	.	False	False	False	False	.
chr17	545426	586140	chr17_7	40714	.	.	.	.	False	False	False	False	.
chr17	586140	602102	chr17_8	15962	.	.	.	.	False	False	False	False	.
chr17	602102	627305	chr17_9	25203	.	.	.	.	False	False	False	False	.
chr17	627305	675688	chr17_10	48383	.	.	.	.	False	False	False	False	.
chr17	675688	3213797	chr17_11	2538109	.	.	.	.	False	False	False	False	.
chr17	3213797	3274323	chr17_12	60526	.	.	.	.	False	False	False	False	.
chr17	3274323	3317337	chr17_13	43014	.	.	.	.	False	False	False	False	.
chr17	3317337	3340403	chr17_14	23066	.	.	.	.	False	False	False	False	.
chr17	3340403	3362826	chr17_15	22423	.	.	.	.	False	False	False	False	.
chr17	3362826	3402979	chr17_16	40153	.	.	.	.	False	False	False	False	.
chr17	3402979	3450043	chr17_17	47064	.	.	.	.	False	False	False	False	.
chr17	3450043	3804517	chr17_18	354474	.	.	.	.	False	False	False	False	.
chr17	3804517	3844112	chr17_19	39595	.	.	.	.	False	False	False	False	.
chr17	3844112	4146688	chr17_20	302576	.	.	.	.	False	False	False	False	.
chr17	4146688	4281312	chr17_21	134624	.	.	.	.	False	False	False	False	.
chr17	4281312	4638936	chr17_22	357624	.	.	.	.	False	False	False	False	.
chr17	4638936	4738631	chr17_23	99695	.	.	.	.	False	False	False	False	.
chr17	4738631	4766891	chr17_24	28260	.	.	.	.	False	False	False	False	.
chr17	4766891	4793722	chr17_25	26831	.	.	.	.	False	False	False	False	.
chr17	4793722	10093056	chr17_26	5299334	.	.	.	.	False	False	False	False	.
chr17	10093056	10156355	chr17_27	63299	.	.	.	.	False	False	False	False	.
chr17	10156355	10192078	chr17_28	35723	.	.	.	.	False	False	False	False	.
chr17	10192078	84276897	chr17_29	74084819	.	.	.	.	False	False	False	False	.
chr18	0	1595220	chr18_0	1595220	.	.	.	.	False	False	False	False	.
chr18	1595220	1656599	chr18_1	61379	.	.	.	.	False	False	False	False	.
chr18	1656599	1699940	chr18_2	43341	.	.	.	.	False	False	False	False	.
chr18	1699940	1730272	chr18_3	30332	.	.	.	.	False	False	False	False	.
chr18	1730272	1770204	chr18_4	39932	.	.	.	.	False	False	False	False	.
chr18	1770204	1811695	chr18_5	41491	.	.	.	.	False	False	False	False	.
chr18	1811695	1842519	chr18_6	30824	.	.	.	.	False	False	False	False	.
chr18	1842519	1869165	chr18_7	26646	.	.	.	.	False	False	False	False	.
chr18	1869165	7220195	chr18_8	5351030	.	.	.	.	False	False	False	False	.
chr18	7220195	7245250	chr18_9	25055	.	.	.	.	False	False	False	False	.
chr18	7245250	16026387	chr18_10	8781137	.	.	.	.	False	False	False	False	.
chr18	16026387	16061506	chr18_11	35119	.	.	.	.	False	False	False	False	.
chr18	16061506	16108392	chr18_12	46886	.	.	.	.	False	False	False	False	.
chr18	16108392	16140014	chr18_13	31622	.	.	.	.	False	False	False	False	.
chr18	16140014	16155848	chr18_14	15834	.	.	.	.	False	False	False	False	.
chr18	16155848	16183945	chr18_15	28097	.	.	.	.	False	False	False	False	.
chr18	16183945	16211364	chr18_16	27419	.	.	.	.	False	False	False	False	.
chr18	16211364	16237564	chr18_17	26200	.	.	.	.	False	False	False	False	.
chr18	16237564	16254747	chr18_18	17183	.	.	.	.	False	False	False	False	.
chr18	16254747	16403528	chr18_19	148781	.	.	.	.	False	False	False	False	.
chr18	16403528	16425235	chr18_20	21707	.	.	.	.	False	False	False	False	.
chr18	16425235	16738822	chr18_21	313587	.	.	.	.	False	False	False	False	.
chr18	16738822	16751710	chr18_22	12888	.	.	.	.	False	False	False	False	.
chr18	16751710	17175677	chr18_23	423967	.	.	.	.	False	False	False	False	.
chr18	17175677	67797198	chr18_24	50621521	.	.	.	.	False	False	False	False	.
chr18	67797198	67990838	chr18_25	193640	.	.	.	.	False	False	False	False	.
chr18	67990838	68441599	chr18_26	450761	.	.	.	.	False	False	False	False	.
chr18	68441599	68457553	chr18_27	15954	.	.	.	.	False	False	False	False	.
chr18	68457553	68535231	chr18_28	77678	.	.	.	.	False	False	False	False	.
chr18	68535231	69959744	chr18_29	1424513	.	.	.	.	False	False	False	False	.
chr18	69959744	80542538	chr18_30	10582794	.	.	.	.	False	False	False	False	.
chr19	0	83402	chr19_0	83402	.	.	.	.	False	False	False	False	.
chr19	83402	107494	chr19_1	24092	.	.	.	.	False	False	False	False	.
chr19	107494	123563	chr19_2	16069	.	.	.	.	False	False	False	False	.
chr19	123563	155248	chr19_3	31685	.	.	.	.	False	False	False	False	.
chr19	155248	289872	chr19_4	134624	chr19	61417492	61552116	134624	True	False	False	True	.
chr19	289872	312284	chr19_5	22412	chr19	61395080	61417492	22412	True	False	False	True	.
chr19	312284	335703	chr19_6	23419	chr19	61371661	61395080	23419	True	False	False	True	.
chr19	335703	384509	chr19_7	48806	chr19	61322855	61371661	48806	True	False	False	True	.
chr19	384509	442123	chr19_8	57614	chr19	61265241	61322855	57614	True	False	False	True	.
chr19	442123	474177	chr19_9	32054	chr19	61233187	61265241	32054	True	False	False	True	.
chr19	474177	3082345	chr19_10	2608168	chr19	58625019	61233187	2608168	True	False	False	True	.
chr19	3082345	3104356	chr19_11	22011	chr19	58603008	58625019	22011	True	False	False	True	.
chr19	3104356	3117054	chr19_12	12698	chr19	58590310	58603008	12698	True	False	False	True	.
chr19	3117054	3176478	chr19_13	59424	chr19	58530886	58590310	59424	True	False	False	True	.
chr19	3176478	3322630	chr19_14	146152	chr19	58384734	58530886	146152	True	False	False	True	.
chr19	3322630	3345918	chr19_15	23288	chr19	58361446	58384734	23288	True	False	False	True	.
chr19	3345918	61707364	chr19_16	58361446	chr19	0	58361446	58361446	True	False	False	False	.
chr20	0	61400	chr20_0	61400	.	.	.	.	False	False	False	False	.
chr20	61400	76410	chr20_1	15010	.	.	.	.	False	False	False	False	.
chr20	76410	93593	chr20_2	17183	.	.	.	.	False	False	False	False	.
chr20	93593	115783	chr20_3	22190	chr20	66094472	66116662	22190	True	False	False	True	.
chr20	115783	19315452	chr20_4	19199669	chr20	46894803	66094472	19199669	True	False	False	True	.
chr20	19315452	19546550	chr20_5	231098	chr20	46663705	46894803	231098	True	False	False	True	.
chr20	19546550	19678818	chr20_6	132268	chr20	46531437	46663705	132268	True	False	False	True	.
chr20	19678818	19706964	chr20_7	28146	chr20	46503291	46531437	28146	True	False	False	True	.
chr20	19706964	19733414	chr20_8	26450	chr20	46476841	46503291	26450	True	False	False	True	.
chr20	19733414	19776428	chr20_9	43014	chr20	46433827	46476841	43014	True	False	False	True	.
chr20	19776428	19801142	chr20_10	24714	chr20	46409113	46433827	24714	True	False	False	True	.
chr20	19801142	28127867	chr20_11	8326725	chr20	38082388	46409113	8326725	True	False	False	True	.
chr20	28127867	28153021	chr20_12	25154	chr20	38057234	38082388	25154	True	False	False	True	.
chr20	28153021	28215708	chr20_13	62687	chr20	37994547	38057234	62687	True	False	False	True	.
chr20	28215708	28239794	chr20_14	24086	.	.	.	.	False	False	False	False	.
chr20	28239794	28276857	chr20_15	37063	chr20	37933398	37970461	37063	True	False	False	True	.
chr20	28276857	28376344	chr20_16	99487	chr20	37833911	37933398	99487	True	False	False	True	.
chr20	28376344	28400080	chr20_17	23736	chr20	37810175	37833911	23736	True	False	False	True	.
chr20	28400080	29265839	chr20_18	865759	chr20	36944416	37810175	865759	True	False	False	True	.
chr20	29265839	29295536	chr20_19	29697	chr20	36914719	36944416	29697	True	False	False	True	.
chr20	29295536	29345013	chr20_20	49477	chr20	36865242	36914719	49477	True	False	False	True	.
chr20	29345013	29373192	chr20_21	28179	.	.	.	.	False	False	False	False	.
chr20	29373192	29392506	chr20_22	19314	.	.	.	.	False	False	False	False	.
chr20	29392506	29816473	chr20_23	423967	chr20	36393782	36817749	423967	True	False	False	True	.
chr20	29816473	29879091	chr20_24	62618	chr20	36331164	36393782	62618	True	False	False	True	.
chr20	29879091	30059158	chr20_25	180067	chr20	36151097	36331164	180067	True	False	False	True	.
chr20	30059158	66210255	chr20_26	36151097	chr20	0	36151097	36151097	True	False	False	False	.
chr21	0	44865	chr21_0	44865	.	.	.	.	False	False	False	False	.
chr21	44865	74068	chr21_1	29203	.	.	.	.	False	False	False	False	.
chr21	74068	101254	chr21_2	27186	.	.	.	.	False	False	False	False	.
chr21	101254	140364	chr21_3	39110	.	.	.	.	False	False	False	False	.
chr21	140364	311012	chr21_4	170648	.	.	.	.	False	False	False	False	.
chr21	311012	333517	chr21_5	22505	.	.	.	.	False	False	False	False	.
chr21	333517	349509	chr21_6	15992	.	.	.	.	False	False	False	False	.
chr21	349509	378285	chr21_7	28776	.	.	.	.	False	False	False	False	.
chr21	378285	409109	chr21_8	30824	.	.	.	.	False	False	False	False	.
chr21	409109	448907	chr21_9	39798	.	.	.	.	False	False	False	False	.
chr21	448907	26321300	chr21_10	25872393	chr14	25872393	51154310	25872393	True	False	True	False	.
chr21	26321300	26552398	chr21_11	231098	chr14	51154310	51385408	231098	True	False	True	False	.
chr21	26552398	26592196	chr21_12	39798	chr14	51385408	51425206	39798	True	False	True	False	.
chr21	26592196	26949820	chr21_13	357624	chr14	51425206	51782830	357624	True	False	True	False	.
chr21	26949820	26965774	chr21_14	15954	chr14	51782830	51798784	15954	True	False	True	False	.
chr21	26965774	27391083	chr21_15	425309	chr14	51798784	52224093	425309	True	False	True	False	.
chr21	27391083	27688442	chr21_16	297359	chr14	52224093	52521452	297359	True	False	True	False	.
chr21	27688442	39588963	chr21_17	11900521	chr14	52521452	64421973	11900521	True	False	True	False	.
chr21	39588963	39621017	chr21_18	32054	chr14	64421973	64454027	32054	True	False	True	False	.
chr21	39621017	39645267	chr21_19	24250	chr14	64454027	64478277	24250	True	False	True	False	.
chr21	39645267	39662206	chr21_20	16939	chr14	64478277	64495216	16939	True	False	True	False	.
chr21	39662206	39789184	chr21_21	126978	chr14	64495216	64622194	126978	True	False	True	False	.
chr21	39789184	39938278	chr21_22	149094	chr14	64622194	64771288	149094	True	False	True	False	.
chr21	39938278	39960115	chr21_23	21837	chr14	64771288	64793125	21837	True	False	True	False	.
chr21	39960115	39985318	chr21_24	25203	chr14	64793125	64818328	25203	True	False	True	False	.
chr21	39985318	40019680	chr21_25	34362	chr14	64818328	64852690	34362	True	False	True	False	.
chr21	40019680	40035418	chr21_26	15738	chr14	64852690	64868428	15738	True	False	True	False	.
chr21	40035418	40563464	chr21_27	528046	chr14	64868428	65396474	528046	True	False	True	False	.
chr21	40563464	40603262	chr21_28	39798	chr14	65396474	65436272	39798	True	False	True	False	.
chr21	40603262	40641465	chr21_29	38203	chr14	65436272	65474475	38203	True	False	True	False	.
chr21	40641465	40674396	chr21_30	32931	chr14	65474475	65507406	32931	True	False	True	False	.
chr21	40674396	40700980	chr21_31	26584	chr14	65507406	65533990	26584	True	False	True	False	.
chr21	40700980	40763598	chr21_32	62618	chr14	65533990	65596608	62618	True	False	True	False	.
chr21	40763598	40785944	chr21_33	22346	chr14	65596608	65618954	22346	True	False	True	False	.
chr21	40785944	42194424	chr21_34	1408480	chr14	65618954	67027434	1408480	True	False	True	False	.
chr21	42194424	42217571	chr21_35	23147	chr14	67027434	67050581	23147	True	False	True	False	.
chr21	42217571	42230084	chr21_36	12513	chr14	67050581	67063094	12513	True	False	True	False	.
chr21	42230084	43585121	chr21_37	1355037	chr14	67063094	68418131	1355037	True	False	True	False	.
chr21	43585121	43617244	chr21_38	32123	chr14	68418131	68450254	32123	True	False	True	False	.
chr21	43617244	44089045	chr21_39	471801	chr14	68450254	68922055	471801	True	False	True	False	.
chr21	44089045	44117033	chr21_40	27988	chr14	68922055	68950043	27988	True	False	True	False	.
chr21	44117033	44133102	chr21_41	16069	chr14	68950043	68966112	16069	True	False	True	False	.
chr21	44133102	44217495	chr21_42	84393	chr14	68966112	69050505	84393	True	False	True	False	.
chr21	44217495	44232838	chr21_43	15343	chr14	69050505	69065848	15343	True	False	True	False	.
chr21	44232838	44247213	chr21_44	14375	chr14	69065848	69080223	14375	True	False	True	False	.
